,Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
257,138534,SimNIBS7_headreco,dip2,3.93743560554609,3.14388124321919,0.0005397922908845,0,1,6
258,138534,swiss7,dip3,1.47606465416869,0.361798722343761,0.0008731613586412,0,1,4
259,138534,german7,dip4,4.75281348157492,25.2155199342594,0.0038916132851829,0,1,30
260,138534,german7_headreco,dip2,3.82318968988346,3.18153942560269,0.000515506031148,1,1,6
261,138534,SimNIBS7_headreco,dip4,5.06263388208166,22.305675216921,0.0017549932309742,1,1,3
262,138534,german7_headreco,dip3,1.30067163684776,22.149714903739,0.0008395977517012,0,1,7
263,138534,german7_headreco,dip1,5.42611295414066,2.04290312590578,0.0004434316405748,1,1,7
264,124422,swiss7,dip3,1.53792698682107,10.4186797476679,0.0009128730314218,0,1,4
265,124422,SimNIBS7_headreco,dip1,2.98432505046043,10.5819420097112,0.0008813693143419,1,1,7
266,124422,swiss7,dip2,3.11662127994663,13.2210912828072,0.0004256743946333,1,1,6
267,124422,swiss7_headreco,dip3,2.9312177090091,62.7819737604764,0.0005535175262369,0,1,6
268,124422,SimNIBS7,dip3,4.07308027400886,26.6409501535617,0.0002025045844713,0,1,4
269,124422,swiss7,dip4,1.34057405796392,3.45770091115678,0.000199529087204,1,1,7
270,124422,swiss7_headreco,dip4,1.61675920022595,32.278403027065,0.0003830652020975,0,1,4
271,124422,german7_headreco,dip3,4.51237041652397,12.2355689504522,0.0012795189050714,0,1,7
272,124422,swiss7_headreco,dip2,3.1388322726626,16.4663586779949,0.0028493300029331,1,1,14
273,124422,SimNIBS7_headreco,dip2,11.8620938860596,153.42785338019,0.048288934532757,1,1,30
274,124422,german7_headreco,dip4,3.33720652415274,12.1652951514195,0.0009255036821434,1,1,5
275,124422,swiss7_headreco,dip1,3.54360483798538,10.1781927433495,0.0002158228654435,0,1,6
276,124422,SimNIBS7,dip1,5.28926824921033,11.5774686488817,0.0005193210888112,1,1,2
277,124422,SimNIBS7,dip2,5.30295863005625,23.2844666718715,0.0003600574728139,0,1,8
278,124422,german7,dip4,1.4166095548265,8.50988599724502,0.0006914932090386,0,1,5
279,124422,SimNIBS7_headreco,dip3,4.48179077277242,12.154850970319,0.0013046743528664,1,1,7
